Country,Year,Quarter,GDP Growth Rate,Economic Development Status,Yield Curve,Government Debt to GDP,Unemployment Rate,Inflation Rate,Foreign Exchange Reserves,Consumer Confidence,Current Account Balance,Banking Sector Stability,Type of Governance,Crisis
Country7,2012,Q4,0.007708226588786038,Stagnant,0.4613937310377274,34.188850519724284,7.735830769843831,5.819031191870498,37.53411939390155,123.65935093879195,47.2451658472274,Stable,Dictatorship,0
Country7,2013,Q1,-0.006447849398515089,Stagnant,1.6737268276525665,73.8264784501871,8.392949098855972,0.11825647298749153,383.3202559474783,101.19407851931186,-37.63424437631825,Stable,Dictatorship,1
Country7,2013,Q2,-0.010123430155882636,Stagnant,1.4351527456977062,59.016540074392545,4.405457949237707,7.355037350849013,262.16416143571973,51.754477711681034,46.10738220032361,Unstable,Dictatorship,1
Country7,2013,Q3,-0.012648025578917439,Stagnant,1.3383306696004797,54.99268364434795,15.114769961916156,8.688616860673466,163.9467367451791,92.14343893726999,-12.132042513469777,Unstable,Dictatorship,1
Country7,2013,Q4,0.021813047080841596,Stagnant,1.7824815249901185,87.92891112715084,10.406721716770521,2.1754108855162126,391.3353707568844,65.33545467246051,36.93155198691613,Stable,Dictatorship,0
Country7,2014,Q1,0.000815712968733538,Stagnant,2.5848692331599112,59.741638984584114,17.81093308756912,7.004858471033369,494.66409772710324,97.54632134945784,14.200995605103401,Stable,Dictatorship,0
Country7,2014,Q2,0.0007803567914853576,Stagnant,0.8467719522426399,78.24699225256529,14.694198818910785,8.292446061611987,148.60265240779992,76.39353474329394,34.08025023378768,Stable,Dictatorship,0
Country7,2014,Q3,0.0003797147457615989,Stagnant,0.18811903788284434,37.890197275619514,18.566774500591592,0.14916266161416925,382.69933778530674,86.6225763984331,-40.32480235376052,Stable,Dictatorship,0
Country7,2014,Q4,0.0021513580513516425,Stagnant,1.8387358616825735,81.10831589243588,19.334748698973478,8.13212398311314,13.650109026255798,138.41664773771748,-27.420410981210107,Stable,Dictatorship,0
Country7,2015,Q1,0.011666893959272997,Stagnant,0.7783418733671925,29.141804769161634,11.500069239191157,7.112663205701812,261.20825270937803,118.44409332870686,6.459284071042418,Stable,Dictatorship,0
Country7,2015,Q2,0.012771958343501266,Stagnant,2.9814019974495167,44.20904249501895,7.497509048151617,5.9884604099358985,464.4355068029057,106.84935318295928,5.784966048505858,Unstable,Dictatorship,0
Country7,2015,Q3,-0.0029452747104204806,Stagnant,2.7593038376806636,39.55717317878076,7.564596955681655,1.6606743161912867,219.24568342183284,143.82778883496962,44.710414050102145,Stable,Dictatorship,1
Country7,2015,Q4,-0.0036097097112546455,Stagnant,2.416447566003322,75.94027260777345,7.952514982488678,-0.4534851487681588,452.73717219568374,67.13796086719084,-30.991983979980663,Stable,Dictatorship,1
Country7,2016,Q1,-0.001868034755600963,Stagnant,1.7171694821369048,85.09277943116818,5.782165179725346,8.489745712252619,103.52843529472808,104.7959186891488,22.02058886825283,Stable,Dictatorship,1
Country7,2016,Q2,-0.007260176754598412,Stagnant,2.3156405449480126,35.879916318291535,7.0408990882256575,4.571996225829606,199.80574622839885,111.88590499378248,9.671560792245671,Unstable,Dictatorship,1
Country7,2016,Q3,-0.00298299838817615,Stagnant,1.4685573553261195,72.09274146299252,17.468564205516888,3.984957790469548,236.46854463819375,78.46239663145558,-2.3645118385060897,Stable,Dictatorship,1
Country7,2016,Q4,0.009249013687429482,Stagnant,0.8219125541616992,46.459174991893576,17.29027189877688,7.773735696095567,159.3974232516662,72.07011281953282,4.178717968204957,Stable,Dictatorship,0
Country7,2017,Q1,0.011179949196665488,Stagnant,0.35827951659875823,65.10952574275359,14.256539918423224,-1.9393235589932916,27.43646626021243,97.49358205180992,7.925688366837377,Stable,Dictatorship,0
Country7,2017,Q2,-0.004260521712746438,Stagnant,0.29810974625136905,23.85984280108942,11.903506015363982,0.8588871767265505,383.6362473506957,122.7343702798764,47.37871216093306,Stable,Dictatorship,1
Country7,2017,Q3,-0.008143517850464374,Stagnant,2.3538514239366912,69.29123706003044,9.823585549836116,3.1320787712371008,289.28200911242885,106.34490524309157,-29.531926518843687,Stable,Dictatorship,1
Country7,2017,Q4,-0.0077686435825101655,Stagnant,2.277990721349963,21.404187548077243,13.328231776223546,4.70814160093526,456.4701400457785,71.53678070592179,-29.76421297119144,Stable,Dictatorship,1
Country7,2018,Q1,-0.0049626007261917345,Stagnant,2.4397364060600157,73.5126804453733,6.351552811141172,0.3670420294100407,442.69002836380207,70.15201680559187,-2.5476550463161445,Unstable,Dictatorship,1
Country7,2018,Q2,0.0005924197590986766,Stagnant,1.8431194963850999,23.975975337099527,7.093810924833641,-0.34550155512516634,139.6559460260354,76.66566821111999,39.24332683539495,Stable,Dictatorship,0
Country7,2018,Q3,-0.013991490567971873,Stagnant,1.507132576938972,28.751924934723743,10.54930566081706,9.756495731504131,240.44141217188627,54.32250821364855,37.58296934835002,Stable,Dictatorship,1
Country7,2018,Q4,-0.014045323600925506,Stagnant,2.6508830071199587,62.9491366079158,6.050168736264077,6.145373945540786,100.3418435696356,75.22969895863528,-23.033533324193645,Stable,Dictatorship,1
Country7,2019,Q1,-0.014221289316149927,Stagnant,2.8432060750701056,80.55507504165456,10.526354545980471,-0.050466286846321484,492.93409915458477,143.87740816867876,2.7981020993181787,Stable,Dictatorship,1
Country7,2019,Q2,-0.0032049641590387685,Stagnant,0.3491328672844074,35.938018282032324,10.514183758635397,5.760771488129084,284.8760193547272,113.61111772767734,38.44354982263093,Unstable,Dictatorship,1
Country7,2019,Q3,-0.0007995574514432406,Stagnant,2.9025098216378873,76.37966137669747,19.158755109038317,2.443452950976403,48.72399622094662,59.29265938009034,-10.418086200153397,Stable,Dictatorship,1
Country7,2019,Q4,-0.007726997504281264,Stagnant,1.0011499584644392,35.90870414450482,9.709260616107834,9.874711928475312,408.8851984077425,134.73867256228715,-4.389191645983026,Stable,Dictatorship,1
Country7,2020,Q1,-0.011191522941731823,Stagnant,1.4874539636264636,53.06453857366546,4.273620223867322,-0.7251400255522178,86.30766844541232,70.28870979281203,-9.324808490439992,Unstable,Dictatorship,1
Country7,2020,Q2,-0.009982104867604077,Stagnant,0.9789705528382953,91.92237732620197,5.495626503058919,6.331752747565641,307.23757410496466,112.04552674060017,-20.69618698619722,Stable,Dictatorship,1
Country7,2020,Q3,-0.0006478801379257298,Stagnant,2.445207172306716,60.66730405425715,16.332479416093804,5.605870498583215,389.95164646897155,89.22409283985404,-5.597801557392621,Unstable,Dictatorship,1
Country7,2020,Q4,0.0018130957954108466,Stagnant,0.33215007959995047,72.69567128865049,15.151456932125736,7.9147875756775665,467.8804752385065,71.48067485776025,38.91415799140397,Stable,Dictatorship,0
Country8,2011,Q1,0.013315716890199164,Underdeveloped,1.1070853548929573,21.23247013721378,4.983669620958551,0.6922277950385607,332.4618115658372,90.15693568924075,-11.189441375664885,Unstable,Monarchy,0
Country8,2011,Q2,0.013596798777716359,Underdeveloped,0.5329237971558661,97.3165102861716,18.521748724653754,8.271727828382458,238.47390457551415,67.12062634499652,9.435347572192121,Stable,Monarchy,0
Country8,2011,Q3,0.006926152017818325,Underdeveloped,1.6062742152170404,80.30337219834578,6.984398905088161,0.8410533945973637,404.90110084270873,114.99761658427927,-42.70416658366268,Stable,Monarchy,0
Country8,2011,Q4,0.002633018904702287,Underdeveloped,2.135276296435378,48.92109058882667,18.09097427109446,6.922010871563106,339.90844171407167,79.36219033057658,38.43202482806139,Unstable,Monarchy,0
Country8,2012,Q1,0.011013943061483414,Underdeveloped,1.9482266340858374,65.8232470012198,14.915412471395314,-0.11336135172929618,326.4645297280542,109.727621856155,-5.93420818614787,Stable,Monarchy,0
Country8,2012,Q2,0.008919763578569138,Underdeveloped,2.383281435858128,26.74720533425667,7.293661937070167,9.105132361583935,419.13056136070503,96.12898523228856,36.79672764586542,Unstable,Monarchy,0
Country8,2012,Q3,-0.013815742833475317,Underdeveloped,0.8685524566420879,48.11922134527241,6.330193458595842,0.7041361930744867,88.00635648632606,137.6400002294904,-8.770805404144134,Stable,Monarchy,1
Country8,2012,Q4,-0.002887541816151234,Underdeveloped,2.1021602865196143,55.16120010455171,9.491236949185616,7.423752570872701,226.443769147584,95.78548282950652,16.860935271089673,Stable,Monarchy,1
Country8,2013,Q1,-0.013455006006837541,Underdeveloped,0.4773218542520612,75.49962096979608,6.700889797965337,0.32294692679008774,325.72771865224377,117.87874819642762,-37.254346756592824,Unstable,Monarchy,1
Country8,2013,Q2,-0.0034210773271833622,Underdeveloped,0.4685667930145889,54.159952132785,15.250766470741526,3.7908131426587257,312.0772542819257,128.8257142914556,24.49938153696388,Unstable,Monarchy,1
Country8,2013,Q3,-0.012920488338241791,Underdeveloped,2.8822856255042506,22.95657753885407,18.29426955321575,6.3745274303262,95.95477679862704,64.38868430389837,3.1668404501858447,Stable,Monarchy,1
Country8,2013,Q4,0.0076920266819998275,Underdeveloped,1.8400051829264144,74.57628955427245,17.655244235801366,5.930209837775186,481.98650111575125,77.95858446980336,-46.473826530933,Stable,Monarchy,0
Country8,2014,Q1,0.0009641176607175586,Underdeveloped,1.9097255797490542,38.25466684774841,19.154208262895363,5.922805895995493,59.66491730227767,73.51154485307102,-32.48890448573268,Stable,Monarchy,0
Country8,2014,Q2,0.018349356101899285,Underdeveloped,1.723236846160447,67.96071421769241,8.74516592295884,3.0799951653511934,126.30834408402659,106.19463453358065,6.194348435655584,Unstable,Monarchy,0
Country8,2014,Q3,-0.0035050305622261113,Underdeveloped,0.9074684719617581,83.3720573455074,10.89920012242528,-1.6739639798063388,36.65665901845004,72.2761142372708,4.908847686161934,Stable,Monarchy,1
Country8,2014,Q4,-0.002808063077554679,Underdeveloped,0.37669174968401575,62.25998968590794,15.7919286449424,9.279901000827067,271.3919243536621,119.69343520763516,-22.998934525189043,Stable,Monarchy,1
Country8,2015,Q1,-0.002231445592647331,Underdeveloped,0.18746302835639378,60.30920825902851,6.333980455429838,5.055342094294371,77.15677784063749,56.97438949902276,2.1451751598297832,Stable,Monarchy,1
Country8,2015,Q2,0.00794745941580915,Underdeveloped,2.587117819696215,86.78380056444956,6.360205688590797,4.564964082222538,364.2157269782515,107.22055994731016,32.19737162039846,Stable,Monarchy,0
Country8,2015,Q3,0.0006275605743917354,Underdeveloped,2.7767640863679897,37.636625759770595,17.323592973927553,6.404654669908178,207.2214023817494,105.98888076952619,-19.286772753702376,Stable,Monarchy,0
Country8,2015,Q4,0.006517860041520091,Underdeveloped,2.402572971970688,35.41144136437295,12.92657280687797,8.960695912895332,271.4424658977008,63.50296354129984,-23.04343836967143,Stable,Monarchy,0
Country8,2016,Q1,-0.008309181464069624,Underdeveloped,1.8189893061501712,56.87526993011812,6.087995953737572,3.0004088556086455,72.54966235108978,93.27729815250494,33.52602648810506,Stable,Monarchy,1
Country8,2016,Q2,-0.006400136520921269,Underdeveloped,0.6107469257835387,43.64949950777283,7.182582224221557,5.742940725027172,93.73451652772349,51.64149790538459,15.013295507664893,Stable,Monarchy,1
Country8,2016,Q3,-0.007128920526931994,Underdeveloped,1.112336478135306,40.509073074279776,19.349053941292315,2.9630242433914002,178.57413500796574,74.01887934215468,-45.42883369701735,Stable,Monarchy,1
Country8,2016,Q4,0.010271080443070004,Underdeveloped,1.1746992723369638,94.15758686009941,3.1128538474419534,-0.29608715692326903,495.55331545643304,57.000572184351526,7.500359068678698,Stable,Monarchy,0
Country8,2017,Q1,0.0026535089459506092,Underdeveloped,1.5054966080372936,82.31156586538748,17.229992818124384,1.4105277536146152,110.82921243258792,96.3094427093336,42.30333999468708,Stable,Monarchy,0
Country8,2017,Q2,0.017704556345977687,Underdeveloped,2.9429863181813833,63.56099001208327,11.33738525265782,7.372239571737717,80.77071848258684,55.465448691194894,25.94552434363652,Stable,Monarchy,0
Country8,2017,Q3,0.00445017952019093,Underdeveloped,0.8315266916996765,42.34573581590317,17.429290180464545,2.7418548849048268,68.65493377775186,72.63346922228425,-22.754617451776205,Unstable,Monarchy,0
Country8,2017,Q4,-0.009250954901363085,Underdeveloped,2.690309109857581,57.40393565418242,19.839983032006728,0.03879055994745695,116.13678611486915,83.07792905683309,39.0708792125706,Stable,Monarchy,1
Country8,2018,Q1,-0.010528345839731652,Underdeveloped,1.5379193966390923,36.576825217185004,16.51760737792724,8.661429721007767,294.1706774474793,70.24374005351625,17.06831280824369,Stable,Monarchy,1
Country8,2018,Q2,0.011922819965457784,Underdeveloped,1.7119728419680478,76.30240921087207,6.498646315253343,6.7910118836431295,232.04840625981205,105.08058622905872,46.91789752684238,Stable,Monarchy,0
Country8,2018,Q3,-0.00860252559251887,Underdeveloped,2.7253500874945478,62.039086685724065,6.170342820778196,9.515708919847798,401.24267657479106,91.19413725185134,-15.350648696654126,Unstable,Monarchy,1
Country8,2018,Q4,0.008074718103159148,Underdeveloped,0.1437494243695088,84.85828226642938,8.004954916275151,-1.4199326352883057,32.3673385886738,134.53407996286333,15.535597767903013,Stable,Monarchy,0
Country8,2019,Q1,-0.002627152031872061,Underdeveloped,0.3989173867467085,92.64911831530463,11.502114383928511,1.7471539184468763,331.3174646569365,94.99887992675784,24.080135620376467,Stable,Monarchy,1
Country8,2019,Q2,-0.002974479373207521,Underdeveloped,2.4784789688137487,32.191589955758005,8.533965510194282,6.649372705422174,361.68245107830506,98.8825626776935,9.703819369989716,Stable,Monarchy,1
Country8,2019,Q3,-0.004100162090207933,Underdeveloped,1.1856571463053156,56.195434370096976,3.3990765053427077,1.6862097770429516,385.75094964882123,122.70251313488794,20.665226985655565,Unstable,Monarchy,1
Country8,2019,Q4,-0.005274624963860161,Underdeveloped,1.7729811831034321,20.7387703864567,19.550932237962375,3.5209527674868255,484.1770076311283,61.796844066623976,3.004519660408448,Stable,Monarchy,1
Country8,2020,Q1,0.0013730363555607657,Underdeveloped,1.25928226734271,39.69767499093449,5.6423235105105425,3.9180493502430593,98.10386618969574,110.03833657473668,-1.2935896977921217,Stable,Monarchy,0
Country8,2020,Q2,-0.015155038727187809,Underdeveloped,2.434773878240164,63.09592467321978,18.83068033009608,5.391450655766525,337.3655166705025,107.4595831670532,-45.068086863521685,Stable,Monarchy,1
Country8,2020,Q3,-0.007241522654399628,Underdeveloped,2.384622371977303,50.96332771907947,8.174294220281737,-0.8619050346679713,439.5159180958835,133.09878462482385,2.5275079578471065,Stable,Monarchy,1
Country8,2020,Q4,0.0050823632394097155,Underdeveloped,1.705812703958962,31.052175401732267,4.495537046202739,5.1390904422543215,243.31740127086218,77.86710768969905,19.877042811706218,Stable,Monarchy,0
Country9,2011,Q1,0.018495130173414052,Underdeveloped,0.28710016336901,72.96347527608489,6.870752589575584,2.6840970610919186,84.02505018221916,108.17214620684504,-21.859479060081465,Stable,Monarchy,0
Country9,2011,Q2,0.02094377053163958,Underdeveloped,0.46651140755735454,61.7835407390156,11.640499414734126,8.408817112791883,156.81172405183665,53.48094428438163,24.7287008306202,Stable,Monarchy,0
Country9,2011,Q3,0.009992526517803708,Underdeveloped,0.6226206608254607,78.41462819679043,14.404058139499808,5.497636121916775,357.2816525059899,130.6957046357938,-27.73460546972588,Stable,Monarchy,0
Country9,2011,Q4,0.018030579976762932,Underdeveloped,0.5440177483425411,78.3702499387519,7.17873165273649,3.260798773486825,294.65922333164355,78.2665090322491,-14.764092441155107,Stable,Monarchy,0
Country9,2012,Q1,0.011326061371065557,Underdeveloped,1.5791978779963132,29.68856799864146,10.847205196600841,-0.7214837984202918,143.58763382144508,70.6925825639949,-42.967421017567176,Unstable,Monarchy,0
Country9,2012,Q2,0.01936391316517848,Underdeveloped,0.796371576598378,76.87985896032876,15.724649518946356,1.7248866192850234,261.6838606976922,68.59624788909863,30.601642545879272,Stable,Monarchy,0
Country9,2012,Q3,0.0005788219203072976,Underdeveloped,0.23916883398085753,48.24304565305758,19.33229748233866,6.190038137690953,299.9744807588649,129.52528217838903,37.82320319314381,Unstable,Monarchy,0
Country9,2012,Q4,-0.0012462718726809225,Underdeveloped,0.68356044159872,81.25311565350516,4.235174206137289,6.655494283854889,387.12513223117315,96.60627139907831,48.39975309867596,Unstable,Monarchy,1
Country9,2013,Q1,0.0031187879948030035,Underdeveloped,2.7821438148137316,62.4631076931247,13.658843560515525,8.757951307257617,188.74213032469126,86.4764548577144,25.0819709444295,Stable,Monarchy,0
Country9,2013,Q2,0.0010677501997766736,Underdeveloped,1.8412578730179638,65.8503638271652,18.514374507740897,4.562230135768615,164.4715010758881,52.16451851405336,36.24418497426747,Stable,Monarchy,0
Country9,2013,Q3,0.010987265394849526,Underdeveloped,1.6568674911181822,20.909291537022312,19.48963686860937,6.5313725451186055,65.63812455858044,64.48753241413078,37.38493880105163,Stable,Monarchy,0
Country9,2013,Q4,0.018465891646675104,Underdeveloped,2.19454033238865,47.11088672819794,7.015516117171559,6.858849485728806,297.8035168868514,59.47160007983591,-4.512886980734862,Stable,Monarchy,0
Country9,2014,Q1,0.015639143544557532,Underdeveloped,1.4905904630903992,60.56802688690301,9.451589978227041,1.9207512790403038,479.59852598103885,87.33378956051166,38.779940862513925,Stable,Monarchy,0
Country9,2014,Q2,-0.003010347860486335,Underdeveloped,0.7084474646683551,58.825432172780665,12.394441394490434,6.713079375667583,62.63999625147956,91.48354118377588,-14.248083804231861,Stable,Monarchy,1
Country9,2014,Q3,0.02496319834528208,Underdeveloped,0.4019308194520954,55.24078707469917,16.913265647589675,3.5703182036958268,285.5871132049657,85.43993880124934,-34.20228426618185,Unstable,Monarchy,0
Country9,2014,Q4,0.009703437466342368,Underdeveloped,2.661128531096765,38.85154165559166,4.151441034672176,1.8299149531659,345.9706114378029,91.9252654278568,-28.683444456864482,Stable,Monarchy,0
Country9,2015,Q1,0.0052105803436963225,Underdeveloped,1.149736187094133,43.95231360359369,13.018552128551722,3.748258663703936,54.97646089426756,71.36281168219405,-36.83488310494023,Unstable,Monarchy,0
Country9,2015,Q2,-0.0003546927914826539,Underdeveloped,1.2404049446700685,24.43677146334884,13.395290108634835,9.660405228618494,402.88238622337144,72.69878116168172,-42.76146250181079,Stable,Monarchy,1
Country9,2015,Q3,-0.0001833945235671739,Underdeveloped,2.029032419177292,32.36756255816776,6.0615728282048345,3.6743013952537407,434.20508482440397,124.32787201954991,43.1291124758372,Stable,Monarchy,1
Country9,2015,Q4,0.024423452916304787,Underdeveloped,2.3272981105896355,71.9921743620816,5.17951982103915,6.56885762233812,62.48690578327091,143.95316723056192,25.439875973528885,Stable,Monarchy,0
Country9,2016,Q1,-0.007021604797839439,Underdeveloped,1.556818225742016,79.16237786813156,16.726383936960865,6.280607444849048,132.68366609409634,125.64357390176895,19.91361622009707,Stable,Monarchy,1
Country9,2016,Q2,0.027172519357984766,Underdeveloped,2.966767982773183,41.999243281315024,8.02332498421841,1.582723628011308,379.1736464715216,71.12133731358686,46.19240707805116,Stable,Monarchy,0
Country9,2016,Q3,0.0031888185680686992,Underdeveloped,0.9012602804510185,95.17684156723699,13.556554965660645,0.03896243317761572,340.0058354999486,113.52522936954011,-40.833364003429224,Stable,Monarchy,0
Country9,2016,Q4,0.01568489528578533,Underdeveloped,2.0737746110667996,76.83169798754781,8.595666312484667,4.906531728991047,249.59604897060353,116.2198427733194,-25.80367491504838,Stable,Monarchy,0
Country9,2017,Q1,0.023704539154962404,Underdeveloped,0.1659500522790772,31.859047415341752,14.152704695952004,8.589705407974439,191.56879531240472,61.03115048075364,-7.75258401842396,Stable,Monarchy,0
Country9,2017,Q2,-0.0018348516501781372,Underdeveloped,2.742753316352337,22.1035240190239,6.240879099341693,1.88181994994759,37.013401962517605,103.35988400907969,-31.14496351911863,Stable,Monarchy,1
Country9,2017,Q3,0.001586152223790183,Underdeveloped,1.3606249812211042,41.861878611297776,5.893925065904922,9.748032043716655,487.9489793462146,80.1756269602408,8.371920967752203,Stable,Monarchy,0
Country9,2017,Q4,0.014073214214378484,Underdeveloped,1.7303113904255445,34.92957683513736,14.79110989799374,1.9115898391324029,257.8840095718058,133.65203652246112,-6.109484509244744,Stable,Monarchy,0
Country9,2018,Q1,0.0014750203219311888,Underdeveloped,1.1120459021250777,44.87656653151372,15.709532119822615,3.4928570508877606,45.48300386243927,55.80358476097379,-12.103885760453558,Stable,Monarchy,0
Country9,2018,Q2,0.015228114115872396,Underdeveloped,2.616719951322412,93.73547261555733,8.922896575688725,8.599832161218515,31.187576634105845,93.62769664632442,-16.002640579061186,Stable,Monarchy,0
Country9,2018,Q3,0.018712613356743256,Underdeveloped,2.4895512072383075,58.01364324114524,12.984772963317193,-0.6094319124149639,287.26614227974886,125.86989999526249,-22.20871525231214,Stable,Monarchy,0
Country9,2018,Q4,0.0024982507162807713,Underdeveloped,2.193551337026046,85.0537360846002,19.720601509888333,-0.6668069871113778,261.3038502602262,96.09739400496434,12.142692499001704,Stable,Monarchy,0
Country9,2019,Q1,0.02504197725004224,Underdeveloped,1.5355384351330206,38.60744345934235,12.747600883094492,3.632134024919531,352.57491445152175,99.1943675372954,-38.66452749835037,Stable,Monarchy,0
Country9,2019,Q2,0.01800377455887916,Underdeveloped,2.166385640471579,38.31541367079956,16.081449545306384,8.394243606686679,447.3426705263456,142.85114868921488,-44.55069518070633,Stable,Monarchy,0
Country9,2019,Q3,0.007351088930054318,Underdeveloped,1.0067342911891124,81.33986642970072,18.040164051468437,9.278663050948404,454.760937281547,98.03700142455162,-35.16747571925096,Stable,Monarchy,0
Country9,2019,Q4,0.015036675015960062,Underdeveloped,1.3268405906941978,86.91529557404355,5.297347483359164,4.529280864221624,487.1573487586111,114.33466200209236,-16.79278743392136,Stable,Monarchy,0
Country9,2020,Q1,0.027621194452176596,Underdeveloped,2.626297203923642,27.292025455424252,13.69376208650359,-1.6447014281457242,483.4711488184086,124.12126344425867,25.87193170323289,Unstable,Monarchy,0
Country9,2020,Q2,0.015361453272933439,Underdeveloped,1.0861587248075326,72.4266790809177,12.876565942768652,7.349685804808832,324.45822862085384,104.68929798343027,-43.33112694164517,Stable,Monarchy,0
Country9,2020,Q3,0.01034901420289391,Underdeveloped,1.828523330728428,87.12841347087809,13.79258286560448,4.034007223332612,241.30069131740564,121.02223019746249,-35.93703416492994,Stable,Monarchy,0
Country9,2020,Q4,0.02083416277532965,Underdeveloped,0.4250815611208636,98.2586758923152,13.631036523217215,8.310722926132126,149.3583976844351,68.21727137554704,38.96066950923638,Stable,Monarchy,0
Country10,2011,Q1,-0.03290049815186889,Stagnant,1.945941405027683,56.22044156759705,11.876653471343898,0.5151116636185211,232.24848446150435,143.43485066223548,9.020254219696398,Stable,Dictatorship,1
Country10,2011,Q2,-0.027071792972841072,Stagnant,2.807752616492256,23.387809831364663,13.476556283363047,2.7111260818080174,358.0317449253629,135.75593717107935,42.11907932557189,Stable,Dictatorship,1
Country10,2011,Q3,-0.011316950714097324,Stagnant,1.1390917202309525,36.41039535370561,15.555810257446046,5.413814441816971,72.01009850287929,58.75146686757815,-44.57055238690087,Unstable,Dictatorship,1
Country10,2011,Q4,-0.016733378528871287,Stagnant,2.742034853094394,41.5688959509885,18.4268507664324,3.829249937666214,268.47173862288724,91.74364544786003,46.422239975417696,Unstable,Dictatorship,1
Country10,2012,Q1,-0.007145420309685931,Stagnant,1.2897472161081067,28.73708850073473,7.0853968957568565,9.253010189947089,466.0648903373351,126.17725078677672,34.472394297799696,Unstable,Dictatorship,1
Country10,2012,Q2,-0.03343642029674701,Stagnant,1.7119686800282747,40.4812079029564,19.15355903006139,7.455936370799744,133.6067945336499,73.20694941711741,-16.460162903318675,Stable,Dictatorship,1
Country10,2012,Q3,-0.01892945304788823,Stagnant,0.8697910933958389,86.61813066846398,15.12945737427245,3.623296335293004,85.15625368372142,60.56644097264508,46.35163823808,Unstable,Dictatorship,1
Country10,2012,Q4,-0.023560286135986548,Stagnant,1.1136041963143848,69.21017409814979,8.891585479172521,5.09950009797221,94.94054028675711,133.0544518023517,-0.5949595251792488,Stable,Dictatorship,1
Country10,2013,Q1,-0.004136144078976573,Stagnant,0.9976803888533528,41.92657052824862,14.839070665922328,7.176117043968153,218.14501380205164,59.40316913271556,22.31184725203957,Stable,Dictatorship,1
Country10,2013,Q2,-0.02334076123218952,Stagnant,2.7370989620106534,61.86371729789585,10.86073613090461,-1.9730874189975558,14.281326124145153,96.96127409875831,25.15626103023928,Stable,Dictatorship,1
Country10,2013,Q3,-0.018183789106844515,Stagnant,0.30559846580670214,55.09958642886427,15.603189105922176,8.462183606529658,36.645582717427274,146.84282121792234,-14.288712151946605,Stable,Dictatorship,1
Country10,2013,Q4,-0.027174903277324566,Stagnant,0.6073756210200576,30.657548563677555,12.089873145179308,7.043456673289544,496.2395338883557,108.19862352270152,-42.9989271446419,Unstable,Dictatorship,1
Country10,2014,Q1,-0.02569023948723868,Stagnant,2.394463548350745,43.78519307611911,17.70398462096862,0.4007377144972306,110.85116667075665,50.05524816783049,39.99113757108931,Stable,Dictatorship,1
Country10,2014,Q2,-0.011316108149955926,Stagnant,1.2006724872418413,32.15101949675537,19.587818670578397,2.019468837178117,133.77555330742797,92.39313592146446,-46.03152007808801,Stable,Dictatorship,1
Country10,2014,Q3,-0.02880760234204762,Stagnant,1.4962185597086957,80.34678570523144,10.50380937199269,7.814749783012967,268.79149400203755,70.24733604828313,-40.81134968410193,Stable,Dictatorship,1
Country10,2014,Q4,-0.009673170551335536,Stagnant,1.7114642423520858,73.82140515112397,12.403114658456008,9.385959136006933,299.28769359959995,71.52853915672006,-18.24869920142811,Stable,Dictatorship,1
Country10,2015,Q1,-0.0221666697480432,Stagnant,0.9953091104741879,55.19209428211117,11.960951877522238,8.776976523514698,200.906969967546,120.27297213916725,-7.1688326414315,Unstable,Dictatorship,1
Country10,2015,Q2,-0.028298318130517697,Stagnant,1.4674668893531653,56.37834594216382,15.395946088413192,9.43155300152727,226.78729978058715,147.93632497373613,6.465877943906115,Stable,Dictatorship,1
Country10,2015,Q3,-0.008894434453227457,Stagnant,1.3683593202538564,85.52194811585653,13.326407695601038,6.966579440174275,134.86013447977263,78.82052149579405,-41.87870350703172,Stable,Dictatorship,1
Country10,2015,Q4,-0.02379301629668816,Stagnant,2.172403145938063,86.72641857454424,14.302042028215102,9.99113687304164,231.61051825432918,113.88308882127697,-4.780053393869252,Stable,Dictatorship,1
Country10,2016,Q1,-0.00328743253473629,Stagnant,1.1823205669067214,33.62668560237272,18.755942376262094,4.549761641181314,102.71765316332355,120.55865173860624,-42.26583302733115,Unstable,Dictatorship,1
Country10,2016,Q2,-0.025572402944808496,Stagnant,2.203116960066862,59.0081349872051,15.259336607230944,2.9233386658218468,231.30449269039536,71.54366523589954,28.98443936928031,Unstable,Dictatorship,1
Country10,2016,Q3,-0.025063247570394815,Stagnant,2.6811787893555925,92.24975552117026,14.894713601124426,7.565980269216778,10.153490629935746,85.18511694078677,-6.238962388511602,Stable,Dictatorship,1
Country10,2016,Q4,-0.01669232590430196,Stagnant,1.4240041878402796,90.98703401807487,7.874667564012741,4.300216300268583,126.9691228045937,70.4802751435939,14.294525272091022,Stable,Dictatorship,1
Country10,2017,Q1,-0.018652997674551957,Stagnant,2.0612561093483683,39.78730763194726,3.812681089736202,8.322388823225117,262.4454467071513,56.48706780860925,-16.567683581802065,Unstable,Dictatorship,1
Country10,2017,Q2,-0.027927221643733145,Stagnant,0.17692238201224625,47.30622162973432,15.01238172839044,4.224714440962959,78.18895844832271,113.53571005064245,-18.49869486754446,Unstable,Dictatorship,1
Country10,2017,Q3,-0.027146883288850596,Stagnant,2.6122470046896487,86.24965186155751,13.06134258901467,8.264732730067598,172.62795700090362,94.82040560308764,-16.31692619250712,Stable,Dictatorship,1
Country10,2017,Q4,-0.025449975221171643,Stagnant,1.622946527119131,78.62392948428791,8.38947816649858,5.107571093374025,214.06738810987613,61.021361516059535,22.087740311460337,Stable,Dictatorship,1
